ID,Name,Sex,Sire,Dam,HCM
1593864,Dash from Sasasonepiece,M,1589927,1593865,Normal
1593863,Alvlyckans Lysande Månviol,M,1343635,1095083,Normal
1593861,Naked Wonders Toulouse,M,1512748,1484402,Normal
1593862,Kärlekstramp Beauty,F,1222449,1317825,Normal
1593868,Jean Dark Penelope Cruz,F,1512763,1380317,Normal
1593866,BritneyStar's Hei Sun Heiluvilles,M,1593796,1518813,Normal
1593869,NakedNova Chippie,M,1554820,1511053,HCM
1593867,Vintermånen's Neon,M,1486675,1486582,Normal
1593872,Sleepy Hollow's Ares,M,1290092,1396023,Normal
1593871,Vintermånen's Brave,F,1512705,1412503,Normal
1593870,Vintermånen's It's Not You,M,1512767,1454554,Normal
1593873,Vintermånen's Princess,F,1455830,1455844,Normal
1593874,BritneyStar's Irwin Goodman,M,,,Normal
1593878,Chocoly des z'alizee,F,,,Normal
1593875,CICI's Warrior of wind Nausicaä,F,1296743,1454566,Normal
1593876,Freerunner's Fraya,F,1468522,1512731,Normal
1593879,Naked 4 U Havanna,F,1486670,1511052,Normal
1593884,Chiselled Mystery Lilu,F,1593885,1593886,HCM Moderate
1593883,Hobbitqueen's Night Sky,M,1344841,1593748,HCM Mild
1593881,Kärlekstramp Edith,F,1512705,1442257,Normal
1593880,Freerunner's Flora,F,1468522,1512731,Normal
1593887,Amigos Paronorma,M,1473347,1593920,HCM Mild
1593921,Bella Charoite,F,1380313,1432856,Normal
1593923,Naked 4 U Kimi,M,1512748,1486612,Normal
1593922,Hebblas Eenie Meenie Chocolate Mo,F,1380319,1512738,Normal
1593924,Naked 4 U Jaquelin,F,1512748,1484024,Normal
1593925,Amabel Unicum,M,1593926,1593927,Normal
1593928,Lola,F,,,Normal
1593929,Fejmants Hot Patootie,M,1402755,1343658,HCM Moderate
1593931,Bella van Gracili,F,1593932,1593933,Normal
1593934,Blaka Pinky Point,M,1538677,1568888,Normal
1593930,Högni's Come As You Are,F,1512763,1512706,Equivocal
1593935,Summerway's Goofy Gangster,M,1486604,1468530,Equivocal
1593939,Naked Curls Teddy,M,1402753,1509881,Normal
1593936,Freerunner's Fiya,F,1468522,1512731,Normal
1593937,Jean Dark Kim Kardashian,F,1290098,1343660,Normal
1593940,Pango of Ankh Amulet,M,1593941,1593942,Normal
1593943,NakedNova Angela,F,1538692,1511053,Normal
1593946,Dasha Denisland,F,1593947,1593948,Normal
1593949,Jade Purpur Caprice,F,1593808,1593950,Normal
1593954,Chanel,F,1593955,1593956,Normal
1593953,Freerunner's Gurra,M,1290092,1486311,Normal
1593951,Auristelle Grace,F,1432868,1593952,Normal
1593958,Vintermånen's Jeanne dÁrc,F,1512705,1412503,HCM Mild
1593957,Vintermånen's Tricru,F,1451102,1512772,Normal
1593959,Vintermånen's Lara Croft,F,1512705,1412503,Normal
1593960,Golden-Cats.v.Anhsa,F,1593961,1562986,Normal
1593963,Romeo,M,,,Normal
1593962,Rainbow,M,,,Normal
1593964,Alvlyckans Glänsande Ishavsvide,M,1343635,1095083,Normal
1593965,George,M,1593966,1593967,Normal
1593968,Catu,F,1593969,1593970,Normal
1593973,Prun's Pride Fleur,F,1593974,1536473,Normal
1593971,Joser Giorgio Armani,M,1593972,1553559,Normal
1593979,LilyAnna Zoria Lovisa Maria,F,1562998,1593980,HCM
1593975,Pink Catillac Solejka,F,1512777,1536477,Normal
1593978,Klösa-Majas Stina,F,1451102,1412487,Normal
1593976,Catsiam Maléfique,F,1318855,1554782,Normal
1593977,Klösa-Majas Skrållan,F,1451102,1412487,Normal
1593983,Dalia OFFold-Kisa,F,1536478,1593984,Normal
1593981,Purple Reign d'Iliya du Chat O'D'O,M,1187589,1396741,Normal
1593982,Hebblas Forever Totoro,M,1313902,1510973,Normal
1593987,Kirunavaaras Hugo,M,1512777,1554718,Normal
1593989,Smokescreen of the GoodLife,F,1593990,1324224,Normal
1593988,Av Ljusalfheim Yesenia,F,1514729,1344835,Normal
1593985,Benoe Zhara Zhakiyana Wonders,M,1593941,1593986,Normal
1593991,Bumblebee of the Goodlife,F,1593990,1324224,Normal
1594026,Avana of Araz's Land,F,1594027,1594028,Normal
1594029,Naked Curls Bad Reputation,F,1509877,1343653,Normal
1594031,Lommabuktens Queen Ofelia,F,1343634,1318834,Normal
1594030,Freerunner's Gus,M,1290092,1486311,HCM Moderate
1594056,Ginny fra Grenegaten,F,1154923,1563524,Normal
1594149,Rosenhills More Than Words,F,1474403,1594150,Normal
1594151,Nilegardens Edith,F,1499469,1555495,Normal
1594186,Rosenhills Here I Go Again,F,1474403,1594150,Normal
1594197,Tonto Tin of Golden Glory,M,1594198,1594199,Normal
1594196,Storhultets Astrid,F,1458766,1331926,Normal
1594220,Uncut Diamond Mira,F,1594221,1463509,Normal
1594224,Uncut Diamond Prins Oskar Ed,M,1380560,1149983,Normal
1594223,Rockringen's Bubble Pop,F,1474062,1506255,Normal
1594222,Restless Distant Prince,M,1502116,1552130,Normal
1594225,Uncut Diamond Kajsa,F,1380560,1149983,Normal
1594226,Uncut Diamond Isadora,F,1304147,1594227,Normal
1594244,Gaia van de Jonkershoeve,F,1544286,1544287,Normal
1594246,Tramuntana's Paloma,F,1478644,1483343,Normal
1594249,Ragburry Neverending Nacho,M,1572321,1572322,Normal
1594245,My Epic Mr Duke,M,1453770,1317832,Normal
1594247,Marie-Valerie van de Jonkershoeve,F,1470354,1594248,Normal
1594250,ZenDolls Amazing Bamm-Bamm,F,1500978,1594247,Normal
1594261,Gijs van het Koetshuis,M,1239780,1565477,Normal
1594264,Gabble Cats Yuki,F,1279196,1594265,Normal
1594260,Aristocat Victoria,F,1594261,1510871,Normal
1594297,Jylhärinteen Remi,M,1379286,1513095,Normal
1594324,Awesome Ellie's Tango,F,1478082,1539948,Normal
1594346,Mångravs Idun,F,1530174,1449343,Normal
1594345,Mångravs Balder,M,1530174,1449343,Normal
1594363,Cocodoll's Peaches Pumba,M,1594364,1594365,Normal
1594361,Ancymony Ricco,M,1357675,1594362,Normal
1594360,Aakres RagPride Hazel,F,1520912,1548236,Normal
1594378,Snows Cat Crew Caitlin,F,1346892,1440126,Normal
1594384,Evergrace's Harper Hypnos,F,1398861,1326417,Normal
1594380,Close To Nature Woolie,F,1366504,1594378,Normal
1594382,Maplehill's Legendary Rockstar,M,1351023,1432610,Normal
1594383,Jylhärinteen Coco,F,1379286,1513095,Normal
1594387,Planeta kunov Latisha,F,1526080,1594388,Normal
1594390,Planeta kunov Lenara,F,1526080,1594388,Normal
1594481,Golden Candy of Brenda's Garden,F,1429439,1441963,Normal
1594508,Pip van The Flowergirls,F,1511622,1409591,Normal
1594589,Sweetie Pie's Berry Bun,M,1492494,1493128,Normal
1594588,Tessa of Silent Steps,F,1396648,1584549,Normal
1594587,Rextopia's Thimbleberry,M,1308836,1482310,Normal
1594592,Levi van de Hooge Meinen,M,1522097,1522100,Normal
1594593,Calea-Lofty vom Erpetal,F,1516651,1516664,Normal
1594595,IC Bob the Winner Pro-Cat Blue,M,1594596,1644685,Normal
1594599,Ginger II Suselier,F,1493660,1448911,Normal
1594598,Cheshire's Dream Kysla,F,1225866,1587218,Normal
1594602,Madiba's Xilena,F,1585897,1594603,Normal
1594604,Maggy Feles Filius,F,1419919,1594606,Normal
1594607,Real Colors JoJo,F,1580492,1580493,Normal
1594608,Paladyn Hazel,F,,,Normal
1594609,Catootje van in 1905,F,1585893,1502261,Normal
1594614,Chucky van de Bakelaarcats,M,1594615,1594616,Normal
1594612,CH Ullukan Sir Galahad,M,1437955,1594613,Normal
1594610,Coco van in 1905,F,1585893,1502261,Normal
1594611,Shenna Riori,F,1348127,1489957,Normal
1594617,Queen Feetje Angioletti,F,1419919,1594618,Normal
1594631,Treasure Hunter's Camaro,F,1460665,1486634,Normal
1594639,General Rouge Diana,F,1594636,1594640,Normal
1594643,OrchidPaws Irie Daily PP,F,1438473,1545965,Normal
1594650,WinterPaw's Starshine,F,1503223,1509656,Normal
1594651,WinterPaw's Sparkling,F,1503223,1509656,Normal
1594661,Noorika Danielle Nový vek,F,1408680,1393915,Normal
1594689,Ellas Kustkatt Arwen,F,1511990,1491440,Normal
1594686,Pinewoods Girl Like You,F,1475923,1475928,Normal
1594688,Pinewoods Heart'N Soul,F,1475923,1470005,Normal
1594687,Pinewoods Girl in Black'N White,F,1475923,1475928,Normal
1594694,PreciousBlue's Chosovi,F,1394677,1503844,Normal
1594690,Topzy Tail's Felize,F,1409680,1483197,Normal
1594692,Luddtassens Leia,F,1493264,1297432,Normal
1594691,Frozty Rivers Banshee,F,1453156,1474707,Normal
1594693,Ice Wood's Geisha,F,1478085,1448543,Normal
1594696,Cattaleya Gretel,F,1343812,1594697,Normal
1594698,Gentle Beast Fialka,F,1508729,1508728,Normal
1594695,Coltish Icona,F,1403897,1513331,Normal
1594699,Kaakaokäpälä Susan Kay Quatro,F,1483967,1440176,Normal
1594701,Soleil of Fields Coon Sun,F,1594700,1594702,Normal
1594703,Mazeg's Elara,F,1528949,1508095,Normal
1594704,Zwelaboz Ragnar,M,1528950,1469373,Normal
1594706,Wild Things Ceti,F,1487092,1487125,Normal
1594705,Zidaroz Iris,F,1503429,1528952,Normal
1594707,Exaduz Mary Christmas,F,1500499,1528947,Normal
1594710,Tinica's Vilhelm,M,1528937,1528929,Equivocal
1594748,Cat By Zlata Queen,F,1592228,1594749,Normal
1594751,Solidago's Ranger,M,1594752,1594753,Normal
1594754,Promthée Deux du Coeur de Moor,F,1594755,1594756,Normal
1594757,Phoenix Oasian,M,1594758,1594759,Normal
1594760,Luana,F,,,Normal
1594779,Oldmillriver's Davina,F,1558763,1558764,Normal
1594798,Walentina Dysgarden,F,1355207,1474290,Normal
1594797,Lindviksmoen Noah,M,1409888,1463170,Normal
1594800,Evra Dostoyanie Sibiri,F,1317363,1495307,Normal
1594802,Nevas Legend Diva,F,893584,1564804,Normal
1594891,Naked Paws Ain't your pussy,F,1560288,1594892,Normal
1594922,OrchidPaws Foxy Blue,F,1557980,1527701,Normal
1594933,Hemligheten's Gilbert,M,1449339,1594934,Normal
1594934,CH LousieLoou's Akira,F,1304757,1331399,Normal
1594937,Alduïn Thuuri Fra Jegere Drøm,M,1180022,1337709,Normal
1594963,Darrasmoon Seven Pounds Holly,F,1410632,1316572,Normal
1594962,Darrasmoon Sylvester Tweety,M,1491166,1491161,Normal
1594979,SinhTsunkitthas Sixten,M,1329185,1377355,Normal
1594982,Aalto med Klös Tellus,M,1375047,1375048,Normal
1594984,CH Mysebos Princess Poppy,F,1394839,1449172,Normal
1594980,Madonna,F,1396386,1594981,Normal
1594983,Murkofiki Beauty,F,1520802,1520803,Normal
1594985,Fedora Lucia BritGrace,F,1594986,1594987,Normal
1594988,Lavendeltassen Mirre,M,1450959,1594989,Normal
1594994,Animals Kingdom Nilson,M,1594995,1594996,Normal
1594990,Cinny Luxury Vita,F,,,Normal
1594993,Fieldbelles Darsy,F,1453420,1449904,Normal
1594991,Giovanni di Caprio von der Duftrose,M,1340364,1534559,Normal
1594998,Humlebackens Isabella,F,1594999,1497218,Normal
1594997,English Dreams Paradise-Oskar,M,1499892,1456145,Result registered but not public yet
1595002,Mango Incredibile,M,1443200,1595003,Equivocal
1595000,Dreamlines Candie,F,1322508,1361174,Normal
1595008,Nezhdan Valenika,M,1563039,1576651,Normal
1595011,Golden Dream James,M,1595010,1595009,Normal
1595024,Allgäuer Pinselohr Wesley,F,1580728,1595025,Normal
1595090,Animal art's Prefixkullens Centi,F,1496160,1429135,Normal
1595092,Animal art's Prefixkullens Milli,F,1496160,1429135,Normal
1595102,Animal art's Luna Bianca,F,1471913,1379889,Normal
1595120,AceroRamos Call me Calippo,M,1529789,1412621,Normal
1595121,AceroRamos Call me Caramell,F,1529789,1412621,Normal
1595123,AceroRamos Call me Cornetto,F,1529789,1412621,Normal
1595128,AceroRamos Signe JW,F,1529789,1507808,Normal
1595142,Coonity Angelina,F,1155386,1345510,Normal
1595153,AceroRamos Dag af Sensodyne,M,1529789,1445842,Normal
1595155,AceroRamos Natt af Sensodyne JW,F,1529789,1445842,Normal
1595163,Amorzinhos Isaque af Jasiones,M,1478060,1400460,Normal
1595162,Amorzinhos Ileana af Jasiones,F,1478060,1400460,Normal
1595179,Lioncoon Lily,F,1503997,1504005,Normal
1595183,Tigerögas grape Assario,M,1549892,1175781,Normal
1595192,Rascoon Melman,M,1595193,1595194,Normal
1595270,Bispberg Mighty Donna,F,1467570,1478086,Normal
1595315,Wackymoon Mica PP,M,1535145,1459900,Normal
1595357,Chamberlain Incredible Me,M,1572079,1475922,Result registered but not public yet
1595360,Leona av Tussepus,F,1308801,1595361,Normal
1595429,Kattastrof's Kira,F,1465941,1465943,Normal
1595433,Wackymoon Divine Comedy PP,F,1535145,1459900,Normal
1595436,Wonderful Sirena Shadow Meadow,F,1402590,1590002,Normal
1595444,Evi Ariel Shadow Meadow,F,1595441,1595436,Normal
1595445,Irbis Pivnichne seyvo,F,1595446,1565676,Normal
1595471,Clan Carleone It'Kiss,M,1557333,1595472,Normal
1595483,Leokatin Utelias Ukko,M,1358348,1468708,Normal
1595480,Grandelux Mad Max,F,1543812,1595481,Normal
1595484,Simba van Malifisentas Welt,M,1477140,1595485,Normal
1595494,Appalachiancats Marrawah,F,1595495,1595496,Normal
1595498,Spice Galanga,M,1495112,1544582,Normal
1595499,MioDollarBaby Jungle Gaze,F,1595500,1595501,Normal
1595497,Suzycats Sofie,F,1219300,1469116,Normal
1595546,Barcelona Artirmax Elbarko,F,1427736,1339351,Normal
1595586,Seccotine du Domaine D'Elmac,F,1511992,1520298,Normal
1595689,Prettypawsome's Tesla,F,1478079,1478080,Normal
1595690,Vitturi Olga,F,1595691,1595692,Normal
1595709,The Topsannah's Mira PP,F,1524039,1524054,Normal
1595713,Qathei des Tsars de Foncourt,F,1501693,1501660,Normal
1595715,Skye's The Limit S'Berendipity,F,1497971,1352347,Normal
1595716,Trickety Libby S'Berendipity,F,1454383,1548505,Normal
1595733,Berry's Nippy Nixon,M,1595734,1595735,Other Diagnosis
1595737,Nadikat's Dodo,F,1594368,1595738,Normal
1595736,Nadikat's Elton J,M,1594368,1548097,Normal
1595739,WigozAna's Isak-glada bud,M,1522810,1508072,Normal
1595738,Nadikat's Apricot Princess,F,1487088,1548097,Normal
1595773,Tingerling's Gino,M,1503446,1595774,Normal
1595770,Nikita Eared Pixie,F,1595771,1595772,Normal
1595801,Migoto's Vader,M,1586048,1586049,Result registered but not public yet
1595841,Ruby Chantall Irish Coffe,F,1595842,1595843,Normal
1595852,First Lady Hope To-Ista,F,1595853,1490499,Normal
1595854,Favorite Lana To-Ista,F,1349053,1515405,Normal
1595855,Hiatavilla's Nagimi,F,1470611,1548649,Normal
1595856,Ruby Chantall Night Wish,F,1595857,1595858,Normal
1595863,Dollnouveau Tyler,M,1188003,1406352,Normal
1595862,Linea To-Ista,F,1595863,1571002,Normal
1595865,Sir Wodka To-Ista,M,1595863,1343065,Normal
1595870,Aanainas Aida av yuliya,F,1510091,1495152,Result registered but not public yet
1595921,Whiteman-Creek's Ylenia,F,1549752,1549791,Equivocal
1595940,IC Ayesha van Katsuya,F,1506891,1595941,Normal
1595943,Fiona-III Zarevna Lesa,F,1595942,1466917,Normal
1595947,Lisenka Wetty Plank,F,1595944,1595946,Normal
1595948,Rurik Sladkoe Pyatnyshko,M,1287465,1481176,Normal
1595949,Ussollya Zaimka,F,1564810,1497495,Normal
1595968,Mooniacis Qrizzy,F,1382639,1382700,Normal
1595970,Crazy Angels Dolly,F,1589445,1480352,Normal
1596004,Clamoris Lavinia,F,1457900,1264584,Normal
1596011,Välistero's Lillia,F,1499514,1596012,Normal
1596013,Mamma Mio's Boswellia,M,1569934,1467592,Normal
1596173,Kullannupun Pilvi,F,1410044,1440777,Normal
1596218,Elena Kisulya,F,1596216,1596217,Normal
1596219,Valfiskens Athena,F,1457161,1465565,Normal
1596289,Van der Pesko Ammandine,F,1596290,1596291,Normal
1596288,Aquaria Lion Lipstick,F,1405366,1397648,Normal
1596293,Katrin,F,,,HCM Mild
1596294,CH Ziliqe Charisma,F,1507654,1501291,Normal
1596295,Erin Galen Fatty Lumpkin,M,1331987,1402014,Normal
1596299,Connecticoons Ayla,F,1515207,1596300,Normal
1596303,Stout-hearted Sister Grimm,F,1355999,1482151,Normal
1596302,Daybreak's Thunderball,M,1162532,1470006,Normal
1596301,Chafervalley Waikiki,F,1161994,1398405,Normal
1596305,Vuorensinen Lion's Tail,M,1288052,1168280,Normal
1596309,Nordskjæret's Prinzessin Norris datter,F,1446251,1409186,Normal
1596307,Vuorensinen Raspberry,F,1307858,1168280,Result registered but not public yet
1596308,Kupinikcoons Houdini,M,1509332,1580202,Normal
1596306,Vuorensinen Narcissus,F,1307858,1496664,Normal
1596310,Nordskjæret's Tuva Tugger Datter,F,1560419,1516324,Normal
1596311,Nordskjæret's Sapphire Aruba datter,F,1554509,1502344,Result registered but not public yet
1596315,Nordskjæret's Ulla,F,1280144,1468275,Normal
1596322,Cloud Forest's Brisingamén,M,1243787,1457185,Normal
1596321,Spotted Bellies Amber,F,1543982,1543983,Normal
1596323,Cloud Forest's Titania,F,1243787,1543860,Normal
1596329,Cloud Forest's Sand Manticore,M,1447372,1486301,Normal
1596333,Leo Bojsens Luna,F,1523200,1522899,Normal
1596332,Cloud Forest's Silver Griffin,F,1447372,1486301,Normal
1596330,CrazyUs Hot Palette,F,1486295,1574146,Normal
1596331,Crinitus Caudis Ceasar,M,1544564,1371417,Normal
1596338,Marinaleon Paris,F,1362795,1464488,Normal
1596339,Born to be Kind Only One,M,1409346,1483643,Normal
1596513,Fizer fom Kraft Rudel,M,1596514,1596515,Normal
1596511,Gekkola Cats Claudia Chela,F,1596512,1582241,Normal
1596516,Skastas Doris,F,1506848,1513544,Normal
1596519,Fiji von der Donnerbecke,F,1534758,1534737,Normal
1596585,CarilloCat Undertale Soul,M,1555765,1530831,Normal
1596674,Fjelltrollet Valeera,F,1558343,1596675,Normal
1596677,Fjelltrollet Tyrande,F,1558343,1596675,Normal
1596771,Winterberry Fantasmagoria,F,1403984,1596772,Normal
1596784,Nudelook Pair-A-Dice,F,1596785,1596786,Equivocal
1596788,New Balance Gerakl,M,,,Normal
1596787,Sassy Memphis Tennessee,M,1472902,1468498,Normal
1596789,Hobbitqueen's Khira Li,F,1439968,1380304,Normal
1596791,Exclusive Naked Avicii,M,1581327,1634279,Normal
1596794,Vintermånen's Breathe no more,F,1536487,1486582,Normal
1596790,Wanadoo Wilma,F,1412497,1484168,Normal
1596798,Emiliya Semimoldona,F,1596799,1596800,Normal
1596796,Ragnar,M,1596797,1283744,HCM
1596795,Naked 4 U Julia,F,1512748,1484024,Normal
1596801,Raquel des Bois de Couttange,F,1596802,1596803,Normal
1596803,Olympe de Laf,F,1596804,1596805,Normal
1596808,Svettpärlans Conny,M,1314505,1314555,HCM Moderate
1596806,Sybelle des Bois de Couttange,F,1596802,1596803,Normal
1596809,Kirunavaaras Dino,M,1512777,1554718,Normal
1596807,Naked Curls Excuse Me Mr Sir,M,1509877,1343653,Normal
1596810,Casian Anat Her,M,1396717,1596811,HCM Moderate
1596816,Fejmants Pinkie Pie,F,1518850,1396232,HCM
1596819,Fejmants Loved Little Loner,M,1593750,1570573,Normal
1596817,Vintermånen's Polly,F,1593870,1512764,Normal
1596820,Naked Curls Detonator,M,1554758,1563002,Normal
1596864,Solgårds Piri Piri,F,1471082,1379705,Normal
1596868,Topzy Tail's Yami,M,1453156,1374344,Normal
1596869,Pasra's Tyrvi,F,1596868,1493263,Normal
1596876,Naked Curls Never Ending Story,M,1396633,1343653,Normal
1596878,Flygels Molly,F,1468529,1510986,Normal
1596877,Wanadoo Warner,M,1412497,1484168,Normal
1596880,Cinderella von der Duftrose,F,1534560,1471292,Normal
1596881,Innocence Valeri de Mur,M,1596882,1596883,Normal
1596884,Geronimo Glückskäfer aus dem Brandmoor,M,1534555,1534556,Normal
1596886,CH Fluffy Friend of Royal Bubbles,M,1469240,1469241,Normal
1596888,Hawkhill's Hero,M,1342456,1596889,Normal
1596891,Svansviftarns Vickie,F,1596892,1596893,Normal
1596894,Colette Matermus,F,1322293,1562575,Normal
1596902,Suncat's Love Is Here To Stay,F,1363917,1256380,Normal
1596900,Xavier vom Gennachtal,M,1575847,1552759,Normal
1596903,Catbromillas I heard of a girl,F,1502277,1496714,Normal
1596901,Qtcat Niyama,F,1502277,1382027,Normal
1596908,WeGu Lions Lina-Lu,F,1596909,1596910,Normal
1596906,Becky vom Herdringer Schloss,F,1358585,1596907,Normal
1596911,Deromy's Morino,M,1419919,1596912,Normal
1596913,Deromy's Candy Star,F,1419919,1348509,Normal
1596929,Daya's Frije Sietske Ziva,F,1294527,1505446,Normal
1596928,Nenets Land Vasilisa,F,1213275,1323944,Result registered but not public yet
1596970,Jappcoon's Goliat,M,1572153,1520816,Normal
1597053,Grisha of Dizy Masha,F,1477086,1416922,Normal
1597079,I'Beppo Modus Vivendi,M,1490854,1597080,Normal
1597083,Winnie The Pooh Dommely,M,1575175,1575176,Normal
1597124,Jeuxcoons Doris,F,888832,1494472,Normal
1597184,Serotonin Prince Naveen,M,1557670,1557692,Normal
1597183,Country Dream's Midnight,F,1377360,1504098,Normal
1597189,Åkersborgs Coloured for celebration,M,1468925,1385339,Normal
1597192,Henson aus der Homburgstadt,M,1597193,1597194,Normal
1597191,Silver Nike of Oakley,F,1545617,1545616,Normal
1597190,NordseeStar's Coco Chanel,F,1340364,1482505,Normal
1597198,Luna Bella Divoký Andêl,F,1220251,1498199,Normal
1597199,Swahili des Britishs du Duc Rond-Rond,F,1360789,1514081,Normal
1597195,Hazel von der Weißen Wolle,F,1597196,1597197,Normal
1597202,Adèle From Cadagi,F,1277545,1516592,Normal
1597203,GIC Diadora's Quba Libre,M,1363583,1597204,Normal
1597208,Kayenne Van Het Blauwe Knuffelhof,F,1597206,1597209,Normal
1597205,Mystiek Van Het Blauwe Knuffelhof,F,1597206,1597207,Normal
1597214,Rosy des British d'Alice,F,1597215,1597216,Normal
1597210,Englishfellows Frodo,M,1597211,1477790,Normal
1597212,Emma-Joy,F,908329,1597213,Normal
1597218,Upsala vom Gennachtal,F,1552760,1575846,Normal
1597217,Angel Queen's Bianca,F,1593199,1593200,Normal
1597219,Serafina vom Gennachtal,F,1519864,1552759,Normal
1597229,Killix Yasmin,F,390404,1076872,Normal
1597237,Sayuri III de Maneki Neko,F,1360789,1277538,Normal
